-6.311400413513183594e+00,-1.647718429565429688e+01,-1.944963097572326660e+00
-2.341438293457031250e+00,-1.412613391876220703e+01,-1.578371286392211914e+00
2.684381961822509766e+00,-1.102561378479003906e+01,-1.250856280326843262e+00
3.035890579223632812e+00,-1.059230995178222656e+01,-1.214601397514343262e+00
3.472150421142578125e+01,-1.832002830505371094e+01,-4.327435016632080078e+00
3.503090286254882812e+01,-1.671478843688964844e+01,-4.278500080108642578e+00
3.683660125732421875e+01,-1.578696823120117188e+01,-4.417686939239501953e+00
3.608283233642578125e+01,-1.377070426940917969e+01,-4.257226467132568359e+00
3.571018600463867188e+01,-1.200352668762207031e+01,-4.152765750885009766e+00
3.742655181884765625e+01,-1.092299747467041016e+01,-4.297641277313232422e+00
4.567862701416015625e+01,-1.135548973083496094e+01,-5.188418865203857422e+00
6.547277832031250000e+01,5.170537471771240234e+00,-7.239542007446289062e+00
4.582874679565429688e+01,5.484937667846679688e+00,-5.087759017944335938e+00
1.974799156188964844e+00,4.826070022583007812e+01,-5.324233531951904297e+00
4.743337631225585938e-02,8.061027526855468750e+01,-8.885676383972167969e+00
-1.858132839202880859e+00,4.675672912597656250e+01,-5.158065319061279297e+00
-5.411154556274414062e+01,1.331189346313476562e+01,-6.142558574676513672e+00
-7.712733459472656250e+01,1.937324714660644531e+01,-6.731863498687744141e+00
-5.703855133056640625e+01,2.421469688415527344e-01,-4.828509807586669922e+00
-5.562274169921875000e+01,-2.006776809692382812e+00,-4.711678981781005859e+00
-5.832854461669921875e+01,-4.463273525238037109e+00,-4.952102184295654297e+00
-6.420524597167968750e+01,-7.525587081909179688e+00,-5.472358703613281250e+00
-6.629869079589843750e+01,-1.049438667297363281e+01,-5.682241439819335938e+00
-6.458353424072265625e+01,-1.290994262695312500e+01,-5.575331687927246094e+00
-5.965367507934570312e+01,-1.444679260253906250e+01,-5.195822715759277344e+00
-6.134940719604492188e+01,-1.750261306762695312e+01,-5.400611877441406250e+00
-3.641075134277343750e+01,-1.364390945434570312e+01,-3.291565418243408203e+00
-3.320138549804687500e+01,-1.399176406860351562e+01,-3.049968481063842773e+00
-9.850561141967773438e+00,-1.861452484130859375e+01,-1.782807826995849609e+00
-6.311400413513183594e+00,-1.647718429565429688e+01,-1.493662476539611816e+00
-2.341437816619873047e+00,-1.412613391876220703e+01,-1.212133169174194336e+00
-6.509959697723388672e-02,-2.150767707824707031e+01,-1.820692777633666992e+00
7.795430421829223633e-01,-2.089996910095214844e+01,-1.770470380783081055e+00
1.580730795860290527e+00,-2.033221244812011719e+01,-1.726372003555297852e+00
2.344691991806030273e+00,-1.979532432556152344e+01,-1.687442064285278320e+00
3.076739788055419922e+00,-1.928525161743164062e+01,-1.653195142745971680e+00
3.781562805175781250e+00,-1.879846000671386719e+01,-1.623220801353454590e+00
2.684381484985351562e+00,-1.102561378479003906e+01,-9.606136083602905273e-01
3.035886526107788086e+00,-1.059230804443359375e+01,-9.327706098556518555e-01
1.544300079345703125e+01,-4.668866729736328125e+01,-4.162918090820312500e+00
1.709888076782226562e+01,-4.546209716796875000e+01,-4.111696243286132812e+00
1.743569755554199219e+01,-4.123310470581054688e+01,-3.789734125137329102e+00
1.897371101379394531e+01,-4.026484298706054688e+01,-3.768007516860961914e+00
3.561793899536132812e+01,-2.066928482055664062e+01,-3.486067533493041992e+00
3.472150421142578125e+01,-1.832002830505371094e+01,-3.323315382003784180e+00
3.362058639526367188e+01,-1.604187011718750000e+01,-3.153455495834350586e+00
3.530735015869140625e+01,-1.513158607482910156e+01,-3.251783132553100586e+00
3.400801849365234375e+01,-1.297886466979980469e+01,-3.081402778625488281e+00
3.571019363403320312e+01,-1.200352287292480469e+01,-3.189177513122558594e+00
3.742655181884765625e+01,-1.092299556732177734e+01,-3.300436019897460938e+00
4.343394470214843750e+01,-1.079747200012207031e+01,-3.788714408874511719e+00
4.594478225708007812e+01,-9.473748207092285156e+00,-3.971175193786621094e+00
4.872867202758789062e+01,-8.015876770019531250e+00,-4.180454730987548828e+00
6.551398468017578125e+01,5.173799037933349609e+00,-5.563208580017089844e+00
4.582748413085937500e+01,5.484783172607421875e+00,-3.907109498977661133e+00
1.974788665771484375e+00,4.826070022583007812e+01,-4.088820934295654297e+00
-1.858130931854248047e+00,4.675672531127929688e+01,-3.961207389831542969e+00
-8.133674621582031250e+00,1.910504341125488281e+01,-1.757761597633361816e+00
-8.841030120849609375e+00,1.864385414123535156e+01,-1.746714711189270020e+00
-9.542469024658203125e+00,1.819108772277832031e+01,-1.738937497138977051e+00
-1.024072456359863281e+01,1.774491882324218750e+01,-1.734357476234436035e+00
-1.093847370147705078e+01,1.730359649658203125e+01,-1.732931733131408691e+00
-1.163838863372802734e+01,1.686542892456054688e+01,-1.734647750854492188e+00
-1.235794830322265625e+01,1.644844055175781250e+01,-1.741605281829833984e+00
-1.307113075256347656e+01,1.601108169555664062e+01,-1.749690532684326172e+00
-1.379476451873779297e+01,1.557186126708984375e+01,-1.761059284210205078e+00
-1.453182983398437500e+01,1.512905311584472656e+01,-1.775816917419433594e+00
-1.528552055358886719e+01,1.468086051940917969e+01,-1.794108390808105469e+00
-1.605930900573730469e+01,1.422535228729248047e+01,-1.816116333007812500e+00
-7.141603851318359375e+01,2.381190490722656250e+01,-6.372759342193603516e+00
-7.347504425048828125e+01,2.124949836730957031e+01,-6.474752902984619141e+00
-5.411154937744140625e+01,1.331188964843750000e+01,-4.717267513275146484e+00
-7.101065063476562500e+01,1.783684539794921875e+01,-4.333316326141357422e+00
-7.380066680908203125e+01,1.540520763397216797e+01,-4.462033748626708984e+00
-8.199897766113281250e+01,1.369427204132080078e+01,-4.920323848724365234e+00
-8.696755981445312500e+01,1.094293594360351562e+01,-5.187755107879638672e+00
-5.852883148193359375e+01,2.609386444091796875e+00,-3.467464208602905273e+00
-5.703855133056640625e+01,2.421483993530273438e-01,-3.375851392745971680e+00
-5.562273788452148438e+01,-2.006780147552490234e+00,-3.294167995452880859e+00
-5.377102661132812500e+01,-4.114532470703125000e+00,-3.191735744476318359e+00
-5.884962463378906250e+01,-6.897858142852783203e+00,-3.506852626800537109e+00
-6.396937942504882812e+01,-1.012567138671875000e+01,-3.833161592483520508e+00
-6.106408691406250000e+01,-1.220644187927246094e+01,-3.685570001602172852e+00
-5.965367507934570312e+01,-1.444679260253906250e+01,-3.632657289505004883e+00
-5.828100204467773438e+01,-1.662722015380859375e+01,-3.586985826492309570e+00
-6.343638610839843750e+01,-2.089682579040527344e+01,-3.952939271926879883e+00
-3.641075134277343750e+01,-1.364391040802001953e+01,-2.301295757293701172e+00
-3.320138549804687500e+01,-1.399176597595214844e+01,-2.132384061813354492e+00
-6.024447250366210938e+01,-2.829890823364257812e+01,-3.939349174499511719e+00
-9.850563049316406250e+00,-1.861452674865722656e+01,-1.246449470520019531e+00
-6.311395168304443359e+00,-1.647718429565429688e+01,-1.044293522834777832e+00
-1.527908611297607422e+01,-7.364517974853515625e+01,-4.451502799987792969e+00
-2.341437816619873047e+00,-1.412613391876220703e+01,-8.474628925323486328e-01
-1.005265522003173828e+01,-8.068605804443359375e+01,-4.812321662902832031e+00
-6.248140335083007812e-02,-2.064140892028808594e+01,-1.221665620803833008e+00
7.491178512573242188e-01,-2.008426666259765625e+01,-1.189512491226196289e+00
1.520519733428955078e+00,-1.955768013000488281e+01,-1.161013841629028320e+00
2.257315158843994141e+00,-1.905761528015136719e+01,-1.135808706283569336e+00
2.964324951171875000e+00,-1.858060455322265625e+01,-1.113599181175231934e+00
3.645807743072509766e+00,-1.812360572814941406e+01,-1.094132781028747559e+00
2.684381961822509766e+00,-1.102561378479003906e+01,-6.716121435165405273e-01
3.035889148712158203e+00,-1.059230899810791016e+01,-6.521462202072143555e-01
7.311979293823242188e+00,-2.210621833801269531e+01,-1.378069162368774414e+00
1.078646183013916016e+01,-2.867878150939941406e+01,-1.813436746597290039e+00
1.743570327758789062e+01,-4.123310089111328125e+01,-2.649590730667114258e+00
1.897371673583984375e+01,-4.026483917236328125e+01,-2.634401559829711914e+00
2.049669075012207031e+01,-3.930605316162109375e+01,-2.623622179031372070e+00
5.600893783569335938e+01,-5.859613037109375000e+01,-4.797452449798583984e+00
3.653577804565429688e+01,-2.120191192626953125e+01,-2.500089406967163086e+00
3.472150421142578125e+01,-1.832003021240234375e+01,-2.323495626449584961e+00
3.230659484863281250e+01,-1.541490077972412109e+01,-2.118570566177368164e+00
3.363798522949218750e+01,-1.441614055633544922e+01,-2.165990591049194336e+00
3.410320663452148438e+01,-1.301518821716308594e+01,-2.160391807556152344e+00
3.571017837524414062e+01,-1.200353050231933594e+01,-2.229711532592773438e+00
3.742655181884765625e+01,-1.092299747467041016e+01,-2.307497978210449219e+00
3.927014923095703125e+01,-9.762371063232421875e+00,-2.394942283630371094e+00
4.370339965820312500e+01,-9.011575698852539062e+00,-2.641002655029296875e+00
4.623260498046875000e+01,-7.605277538299560547e+00,-2.773050308227539062e+00
4.904283523559570312e+01,-6.049534320831298828e+00,-2.924598932266235352e+00
6.574282836914062500e+01,5.191866874694824219e+00,-3.903102397918701172e+00
4.582622146606445312e+01,5.484636306762695312e+00,-2.731579065322875977e+00
1.992397499084472656e+01,5.951339721679687500e+01,-3.714443922042846680e+00
1.974788665771484375e+00,4.826070022583007812e+01,-2.858698129653930664e+00
-1.858137607574462891e+00,4.675672912597656250e+01,-2.769474983215332031e+00
-7.164584636688232422e+00,1.890895271301269531e+01,-1.196765542030334473e+00
-7.858463764190673828e+00,1.845859909057617188e+01,-1.187355637550354004e+00
-8.543704032897949219e+00,1.801684379577636719e+01,-1.180144429206848145e+00
-9.222929000854492188e+00,1.758193778991699219e+01,-1.175066113471984863e+00
-9.898673057556152344e+00,1.715222167968750000e+01,-1.172074913978576660e+00
-1.057341098785400391e+01,1.672610282897949219e+01,-1.171143651008605957e+00
-1.124959182739257812e+01,1.630202102661132812e+01,-1.172264099121093750e+00
-1.194399833679199219e+01,1.589747619628906250e+01,-1.176856040954589844e+00
-1.263132858276367188e+01,1.547235774993896484e+01,-1.182135581970214844e+00
-1.332769870758056641e+01,1.504463005065917969e+01,-1.189556598663330078e+00
-1.403582668304443359e+01,1.461267089843750000e+01,-1.199183940887451172e+00
-1.475860309600830078e+01,1.417478847503662109e+01,-1.211111068725585938e+00
-1.549916553497314453e+01,1.372918319702148438e+01,-1.225448608398437500e+00
-1.626090049743652344e+01,1.327390670776367188e+01,-1.242339134216308594e+00
-8.918099212646484375e+01,3.796296691894531250e+01,-5.736499309539794922e+00
-8.504940032958984375e+01,3.222098159790039062e+01,-5.382773876190185547e+00
-7.205722808837890625e+01,2.402568435668945312e+01,-4.495513439178466797e+00
-7.017789459228515625e+01,2.029595184326171875e+01,-4.323680400848388672e+00
-5.411154556274414062e+01,1.331189346313476562e+01,-3.298076629638671875e+00
-7.490525054931640625e+01,1.525501728057861328e+01,-4.524266719818115234e+00
-8.257199859619140625e+01,1.337633991241455078e+01,-4.950727939605712891e+00
-6.909980010986328125e+01,1.735685348510742188e+01,-2.407658100128173828e+00
-7.188465881347656250e+01,1.500526809692382812e+01,-2.481594562530517578e+00
-7.802639770507812500e+01,1.303080558776855469e+01,-2.673296451568603516e+00
-8.012007141113281250e+01,1.008133125305175781e+01,-2.728881120681762695e+00
-7.441928100585937500e+01,6.330568313598632812e+00,-2.523964166641235352e+00
-5.862202072143554688e+01,2.613549232482910156e+00,-1.983006954193115234e+00
-5.712936782836914062e+01,2.425484657287597656e-01,-1.930614590644836426e+00
-5.571131134033203125e+01,-2.009956836700439453e+00,-1.883901238441467285e+00
-5.435810852050781250e+01,-4.159440994262695312e+00,-1.842317223548889160e+00
-5.687083816528320312e+01,-6.665906906127929688e+00,-1.935017585754394531e+00
-6.182816314697265625e+01,-9.786747932434082031e+00,-2.115398883819580078e+00
-6.110380554199218750e+01,-1.221436882019042969e+01,-2.105757474899291992e+00
-5.969249725341796875e+01,-1.445618152618408203e+01,-2.075525045394897461e+00
-5.831892395019531250e+01,-1.663802528381347656e+01,-2.049431562423706055e+00
-5.770877456665039062e+01,-1.901007080078125000e+01,-2.053262948989868164e+00
-3.641075134277343750e+01,-1.364390945434570312e+01,-1.313994646072387695e+00
-3.320138549804687500e+01,-1.399176597595214844e+01,-1.217549085617065430e+00
-6.024446487426757812e+01,-2.829891204833984375e+01,-2.249290466308593750e+00
-8.340769958496093750e+01,-4.336479949951171875e+01,-3.176825046539306641e+00
-6.188032913208007812e+01,-5.441572952270507812e+01,-2.784679889678955078e+00
-3.459123611450195312e+01,-4.206018829345703125e+01,-1.840303778648376465e+00
-3.361537551879882812e+01,-4.440692901611328125e+01,-1.882135629653930664e+00
-3.232877349853515625e+01,-4.648793029785156250e+01,-1.913518667221069336e+00
-9.850561141967773438e+00,-1.861452484130859375e+01,-7.116976380348205566e-01
-6.311400413513183594e+00,-1.647718429565429688e+01,-5.962706804275512695e-01
-1.527908229827880859e+01,-7.364517211914062500e+01,-2.541719675064086914e+00
-2.341436862945556641e+00,-1.412613582611083984e+01,-4.838850498199462891e-01
-9.164599418640136719e+00,-7.355831146240234375e+01,-2.505006074905395508e+00
-8.834400177001953125e-01,-2.037355422973632812e+01,-6.891385912895202637e-01
-6.007313728332519531e-02,-1.984819602966308594e+01,-6.707412600517272949e-01
7.210569381713867188e-01,-1.933201980590820312e+01,-6.537491679191589355e-01
1.464883804321289062e+00,-1.884206390380859375e+01,-6.386587619781494141e-01
2.176442384719848633e+00,-1.837489509582519531e+01,-6.252911090850830078e-01
2.860131263732910156e+00,-1.792753219604492188e+01,-6.134936809539794922e-01
3.519826650619506836e+00,-1.749734687805175781e+01,-6.031401157379150391e-01
2.684383153915405273e+00,-1.102561187744140625e+01,-3.834766149520874023e-01
3.035890579223632812e+00,-1.059230995178222656e+01,-3.723620474338531494e-01
6.177127361297607422e+00,-1.867522811889648438e+01,-6.647270321846008301e-01
8.694951057434082031e+00,-2.311792373657226562e+01,-8.346636891365051270e-01
1.009606552124023438e+01,-2.387584114074707031e+01,-8.760164380073547363e-01
1.098433303833007812e+01,-2.331027221679687500e+01,-8.708112835884094238e-01
1.186425113677978516e+01,-2.275181198120117188e+01,-8.671186566352844238e-01
1.273886585235595703e+01,-2.219849777221679688e+01,-8.649080991744995117e-01
5.598611831665039062e+01,-5.857222366333007812e+01,-2.738132953643798828e+00
3.653577804565429688e+01,-2.120191192626953125e+01,-1.427501440048217773e+00
3.472149658203125000e+01,-1.832002258300781250e+01,-1.326668977737426758e+00
3.314418792724609375e+01,-1.581454849243164062e+01,-1.241023421287536621e+00
3.259075927734375000e+01,-1.396734428405761719e+01,-1.198235392570495605e+00
3.410321426391601562e+01,-1.301518440246582031e+01,-1.233539938926696777e+00
3.571018600463867188e+01,-1.200352668762207031e+01,-1.273120760917663574e+00
3.742656707763671875e+01,-1.092298984527587891e+01,-1.317535400390625000e+00
3.927015304565429688e+01,-9.762369155883789062e+00,-1.367464065551757812e+00
4.167633056640625000e+01,-8.593597412109375000e+00,-1.438017368316650391e+00
4.398624420166015625e+01,-7.235745429992675781e+00,-1.506424546241760254e+00
4.653631591796875000e+01,-5.740357875823974609e+00,-1.584538578987121582e+00
4.937600708007812500e+01,-4.079011917114257812e+00,-1.674268960952758789e+00
6.597257232666015625e+01,5.210009098052978516e+00,-2.236381053924560547e+00
4.582496643066406250e+01,5.484486579895019531e+00,-1.559633612632751465e+00
7.545692443847656250e+01,1.527491760253906250e+01,-2.601667165756225586e+00
7.480149841308593750e+01,1.830848312377929688e+01,-2.602412223815917969e+00
7.414465332031250000e+01,2.134864616394042969e+01,-2.607395172119140625e+00
4.103967666625976562e+01,3.932349395751953125e+01,-1.920759916305541992e+00
1.992397308349609375e+01,5.951338958740234375e+01,-2.120872735977172852e+00
1.974799156188964844e+00,4.826070022583007812e+01,-1.632259607315063477e+00
-1.858137607574462891e+00,4.675672912597656250e+01,-1.581312894821166992e+00
-6.244877815246582031e+00,1.872680091857910156e+01,-6.671025156974792480e-01
-6.928984642028808594e+00,1.828715133666992188e+01,-6.608577966690063477e-01
-7.602011680603027344e+00,1.785622406005859375e+01,-6.558324098587036133e-01
-8.266525268554687500e+00,1.743233680725097656e+01,-6.519776582717895508e-01
-8.924962997436523438e+00,1.701391792297363281e+01,-6.492629647254943848e-01
-9.579668045043945312e+00,1.659944725036621094e+01,-6.476631760597229004e-01
-1.023291683197021484e+01,1.618747711181640625e+01,-6.471653580665588379e-01
-1.088698959350585938e+01,1.577656650543212891e+01,-6.477647423744201660e-01
-1.155800342559814453e+01,1.538372135162353516e+01,-6.502457261085510254e-01
-1.222135448455810547e+01,1.497017192840576172e+01,-6.530685424804687500e-01
-1.289249324798583984e+01,1.455336093902587891e+01,-6.570334434509277344e-01
-1.357390689849853516e+01,1.413177013397216797e+01,-6.621766090393066406e-01
-1.426823425292968750e+01,1.370381069183349609e+01,-6.685433387756347656e-01
-1.497829246520996094e+01,1.326779079437255859e+01,-6.761922240257263184e-01
-1.570714950561523438e+01,1.282188034057617188e+01,-6.851949095726013184e-01
-1.645813369750976562e+01,1.236411285400390625e+01,-6.956366896629333496e-01
-8.812374877929687500e+01,4.178423690795898438e+01,-3.295806646347045898e+00
-8.071965026855468750e+01,3.436112213134765625e+01,-2.964654684066772461e+00
-8.333981323242187500e+01,3.157329177856445312e+01,-3.011672735214233398e+00
-7.205506896972656250e+01,2.402498626708984375e+01,-2.566774129867553711e+00
-6.962055969238281250e+01,2.013475036621093750e+01,-2.449131488800048828e+00
-5.411154556274414062e+01,1.331190109252929688e+01,-1.883135557174682617e+00
-7.427745819091796875e+01,1.512715625762939453e+01,-2.561614513397216797e+00
-7.854812622070312500e+01,1.272448253631591797e+01,-2.689011096954345703e+00
-6.909980010986328125e+01,1.735685348510742188e+01,-6.016989946365356445e-01
-7.418891906738281250e+01,1.548626518249511719e+01,-6.400547623634338379e-01
-7.805782318115234375e+01,1.303605556488037109e+01,-6.683515906333923340e-01
-5.407275772094726562e+01,6.803858757019042969e+00,-4.602629840373992920e-01
-5.258428573608398438e+01,4.473146438598632812e+00,-4.456951320171356201e-01
-5.118598556518554688e+01,2.282020568847656250e+00,-4.327117800712585449e-01
-4.986579132080078125e+01,2.117071151733398438e-01,-4.211365580558776855e-01
-4.861336135864257812e+01,-1.753878593444824219e+00,-4.108225703239440918e-01
-5.435810852050781250e+01,-4.159445762634277344e+00,-4.604134857654571533e-01
-5.648930740356445312e+01,-6.621191978454589844e+00,-4.803366363048553467e-01
-6.182816314697265625e+01,-9.786747932434082031e+00,-5.286605954170227051e-01
-6.110380554199218750e+01,-1.221436309814453125e+01,-5.262506604194641113e-01
-5.969248962402343750e+01,-1.445618629455566406e+01,-5.186951756477355957e-01
-5.831892395019531250e+01,-1.663802909851074219e+01,-5.121744275093078613e-01
-5.770877456665039062e+01,-1.901007080078125000e+01,-5.131318569183349609e-01
-3.641075134277343750e+01,-1.364391040802001953e+01,-3.283812403678894043e-01
-3.320138549804687500e+01,-1.399176406860351562e+01,-3.042781352996826172e-01
-6.024446487426757812e+01,-2.829891204833984375e+01,-5.621209740638732910e-01
-8.340769958496093750e+01,-4.336480331420898438e+01,-7.939224243164062500e-01
-6.201954269409179688e+01,-5.453814315795898438e+01,-6.974874734878540039e-01
-7.010733032226562500e+01,-6.684855651855468750e+01,-8.180978894233703613e-01
-6.670228576660156250e+01,-6.894308471679687500e+01,-8.101514577865600586e-01
-3.730212402343750000e+01,-4.180215072631835938e+01,-4.731552600860595703e-01
-3.125251770019531250e+01,-3.800056457519531250e+01,-4.155210256576538086e-01
-3.044356918334960938e+01,-4.021687698364257812e+01,-4.259837865829467773e-01
-3.128010177612304688e+01,-4.497996902465820312e+01,-4.626963436603546143e-01
-3.004600524902343750e+01,-4.715159225463867188e+01,-4.721873104572296143e-01
-2.689400291442871094e+01,-4.621468734741210938e+01,-4.515756070613861084e-01
-9.850560188293457031e+00,-1.861452293395996094e+01,-1.778603047132492065e-01
-2.466024017333984375e+01,-5.152127456665039062e+01,-4.823873639106750488e-01
-2.263045883178710938e+01,-5.262759017944335938e+01,-4.838078618049621582e-01
-6.311398506164550781e+00,-1.647718620300292969e+01,-1.490141302347183228e-01
-2.215700531005859375e+01,-6.565127563476562500e+01,-5.851718187332153320e-01
-1.900122833251953125e+01,-6.481209564208984375e+01,-5.703980326652526855e-01
-1.701711654663085938e+01,-6.809847259521484375e+01,-5.927984118461608887e-01
-1.375237655639648438e+01,-6.628647613525390625e+01,-5.717322826385498047e-01
-2.341438770294189453e+00,-1.412613201141357422e+01,-1.209275647997856140e-01
-9.217813491821289062e+00,-7.398542785644531250e+01,-6.296612620353698730e-01
-6.557162761688232422e+00,-7.821173095703125000e+01,-6.628405451774597168e-01
-8.507837057113647461e-01,-1.962044334411621094e+01,-1.658560633659362793e-01
-5.785787105560302734e-02,-1.911490821838378906e+01,-1.614319831132888794e-01
6.950652599334716797e-01,-1.863524627685546875e+01,-1.574895083904266357e-01
1.413261175155639648e+00,-1.817807006835937500e+01,-1.539823859930038452e-01
2.101298332214355469e+00,-1.774044418334960938e+01,-1.508710384368896484e-01
2.763177633285522461e+00,-1.731981086730957031e+01,-1.481206566095352173e-01
3.402456283569335938e+00,-1.691388320922851562e+01,-1.457045525312423706e-01
2.684383153915405273e+00,-1.102561187744140625e+01,-9.583461284637451172e-02
3.035888671875000000e+00,-1.059230804443359375e+01,-9.305656701326370239e-02
5.348432064056396484e+00,-1.616986083984375000e+01,-1.438358724117279053e-01
7.233221530914306641e+00,-1.923152351379394531e+01,-1.735242009162902832e-01
9.825307846069335938e+00,-2.323551940917968750e+01,-2.130539864301681519e-01
1.069145202636718750e+01,-2.268873786926269531e+01,-2.118218690156936646e-01
1.154921627044677734e+01,-2.214767074584960938e+01,-2.109478414058685303e-01
1.240144824981689453e+01,-2.161051177978515625e+01,-2.104243040084838867e-01
5.598609924316406250e+01,-5.857223129272460938e+01,-6.842880249023437500e-01
3.660622406005859375e+01,-2.124280357360839844e+01,-3.574349880218505859e-01
3.478846359252929688e+01,-1.835537338256835938e+01,-3.321879208087921143e-01
3.320811080932617188e+01,-1.584506225585937500e+01,-3.107426464557647705e-01
3.263302612304687500e+01,-1.398544883728027344e+01,-2.998393177986145020e-01
3.414742660522460938e+01,-1.303206634521484375e+01,-3.086741864681243896e-01
3.575648498535156250e+01,-1.201909065246582031e+01,-3.185786008834838867e-01
3.747507858276367188e+01,-1.093715667724609375e+01,-3.296923339366912842e-01
3.932106781005859375e+01,-9.775022506713867188e+00,-3.421864509582519531e-01
4.131578826904296875e+01,-8.519254684448242188e+00,-3.562660515308380127e-01
4.348543930053710938e+01,-7.153360843658447266e+00,-3.721843659877777100e-01
4.586206054687500000e+01,-5.657171726226806641e+00,-3.902560770511627197e-01
4.848571777343750000e+01,-4.005459308624267578e+00,-4.108731746673583984e-01
8.432939910888671875e+01,-3.553637504577636719e+00,-7.128217816352844238e-01
8.762607574462890625e+01,-1.584272384643554688e-01,-7.400326132774353027e-01
8.539538574218750000e+01,3.289412498474121094e+00,-7.217277884483337402e-01
4.582370758056640625e+01,5.484339714050292969e+00,-3.897560238838195801e-01
7.554987335205078125e+01,1.529369926452636719e+01,-6.509866714477539062e-01
6.462908172607421875e+01,1.581863975524902344e+01,-5.619257092475891113e-01
7.423595428466796875e+01,2.137491226196289062e+01,-6.524186134338378906e-01
4.103966903686523438e+01,3.932348632812500000e+01,-4.800179302692413330e-01
5.256745147705078125e+01,5.459918594360351562e+01,-6.400873064994812012e-01
5.088491058349609375e+01,5.730411911010742188e+01,-6.472141146659851074e-01
